ID,duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,level
2698,14953458,14953232,14953324,16,329,135756,135933,29205.53125,37013.17822,61.39048239,24241.14877,16,135615,16306.93348,22304.54781,-1,0,-1,0,-1,0,-1,0,VOIP
2699,14997694,14997467,14997454,73,9,121483,115456,34319.14645,26925.41113,66.41020946,30639.24361,9,115326,15073.0593,19322.41673,-1,0,-1,0,-1,0,-1,0,VOIP
2700,14997706,14997446,14997447,1,15,125348,125950,23072.99385,27619.60773,79.67885222,28169.84144,0,125142,12560.8928,16838.64484,-1,0,-1,0,-1,0,-1,0,VOIP
2701,14633682,14633439,14633682,12,5,684244,684244,15403.62,21939.55322,110.6351771,83285.73766,5,684208,9044.302843,52700.4685,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2702,14743574,14743574,14711271,0,0,1183531,1144265,5961.817226,11027.93928,258.3498411,220835.1923,0,1144265,3871.73687,26363.44885,12565430,12600000,12565430,0,1144265,1144265,1144265,0,VIDEO-STREAMING
2703,14976869,14976723,14976786,31,279,152275,152077,31332.05649,39002.04688,57.68896022,22444.87817,19,151940,17354.42526,23177.1596,-1,0,-1,0,-1,0,-1,0,VOIP
2704,14944862,14910759,14944862,89,8,122885,116602,34838.22196,27025.06691,65.77511388,29391.70666,8,109365,15218.80041,19575.37438,-1,0,-1,0,-1,0,-1,0,VOIP
2705,14974287,14970968,14974258,0,0,799083,799083,16255.12269,23288.11509,104.5792698,78914.34163,0,799049,9568.234505,60163.49675,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2706,14987763,14987763,14987684,0,0,122096,122138,5262.557233,9965.215426,290.5036596,247215.8787,0,122089,3443.088215,7874.022105,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
2707,14886748,14886671,14886567,0,406,119885,147168,35360.26366,44437.51343,50.91776928,20151.68121,0,119885,19665.4531,25614.82833,-1,0,-1,0,-1,0,-1,0,VOIP
2708,14944128,14944003,14943963,65,8,116630,116594,36990.10644,29244.54599,61.36189412,28703.91635,8,116470,16314.55022,20613.93881,-1,0,-1,0,-1,0,-1,0,VOIP
2709,14997925,14997668,14971498,10,168,45027,45773,21548.37356,25636.12671,85.47849119,29257.91401,0,44520,11707.98205,13404.11518,-1,0,-1,0,-1,0,-1,0,VOIP
2710,14530100,14530069,14530063,0,0,824202,824193,15573.49303,22251.24502,109.2903696,82537.28467,0,824154,9155.702583,57402.93315,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2711,14009678,14009649,14009637,0,1,1409136,1376824,6453.085675,11974.04872,238.6207592,204195.0572,0,1376824,4192.004189,37391.30104,2907974,6256028,9604082,4734863.374,1371017,1373920.5,1376824,4106.168957,VIDEO-STREAMING
2712,14968633,14968363,14968633,15,420,115498,121979,28136.02068,34730.00696,64.46814482,25027.46911,13,115251,15527.62759,20973.96185,-1,0,-1,0,-1,0,-1,0,VOIP
2713,14967645,14897744,14967645,17,20,109158,101726,36247.55231,28950.95745,62.13402309,28407.20768,16,94463,16111.5662,20218.0801,-1,0,-1,0,-1,0,-1,0,VOIP
2714,14993941,14993669,14993701,169,360,70170,70135,21888.56788,25806.71429,84.56749296,28753.68124,13,69916,11834.20758,13722.81474,-1,0,-1,0,-1,0,-1,0,VOIP
2715,14686348,14686314,14686315,36,5,769189,769189,15980.75517,22875.88006,106.4253686,80177.31842,5,769157,9402.271447,54226.04696,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2716,14995492,14995046,14995492,0,0,2133233,2132848,10284.66804,18581.77447,151.1787676,128002.6691,0,2132848,6617.60459,70329.42736,3037632,4882039.333,8105297,2801111.979,1227542,1687522.333,2132848,452830.8822,VIDEO-STREAMING
2717,14983975,14983744,14983806,24,357,126794,126762,35339.01887,43940.78006,51.1880192,20565.30393,24,126624,19561.32507,25443.22703,-1,0,-1,0,-1,0,-1,0,VOIP
2718,14998003,14997852,14979862,73,16,118341,110561,32746.40175,25782.89501,69.40924068,31875.17698,13,108428,14421.15673,18854.99804,-1,0,-1,0,-1,0,-1,0,VOIP
2719,14971237,14970989,14971019,207,297,104095,98800,22512.76541,26926.29317,81.68997659,27984.06037,7,98544,12251.42144,14729.12322,-1,0,-1,0,-1,0,-1,0,VOIP
2720,14966640,14966499,14966640,0,0,820474,820471,16537.56796,23832.2293,102.56143,77381.49645,0,820440,9756.610169,60423.79939,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2721,14951852,14951852,14951640,0,0,4433080,4432905,14349.18618,25471.27768,109.0834767,91198.13385,0,4432743,9172.915337,125557.726,2630005,4651357.333,8333060,3193553.116,1217441,2456541.333,4432743,1729748.687,VIDEO-STREAMING
2722,14937567,14937378,14937426,11,219,128769,128860,34738.08837,42315.65439,52.55206554,20990.96861,11,128632,19053.01913,26082.74694,-1,0,-1,0,-1,0,-1,0,VOIP
2723,14968251,14943684,14968251,70,19,102185,111774,30128.39516,23949.2016,75.02546557,32309.11881,13,94965,13340.68717,17599.36183,-1,0,-1,0,-1,0,-1,0,VOIP
2724,14993160,14992905,14992298,134,228,59437,60898,21634.78355,25671.74315,85.305566,28870.49828,12,59198,11731.73709,13534.8701,-1,0,-1,0,-1,0,-1,0,VOIP
2725,13422209,13383944,13422159,32,5,1378022,1378014,28058.58281,39946.90179,60.72025849,45555.83958,5,1377977,16489.20025,96839.61095,3322550,3322550,3322550,0,1377977,1377977,1377977,0,FILE-TRANSFER
2726,9666524,9627332,9664139,29,28,5445244,5444947,160455.5333,178965.537,12.00017711,5746.636537,8,5444937,84056.73043,514330.9946,6427534,6427534,6427534,0,5444937,5444937,5444937,0,VIDEO-STREAMING
2727,14953412,14953412,14915891,22,226,166807,176564,38739.40933,50053.3255,45.87581751,17899.7275,16,166807,21829.79854,28546.47157,-1,0,-1,0,-1,0,-1,0,VOIP
2728,14987296,14986938,14987296,79,15,104627,107736,35016.21028,28438.89184,63.85408015,27948.33704,15,93544,15677.08787,19492.58089,-1,0,-1,0,-1,0,-1,0,VOIP
2729,14979101,14978859,14978851,75,291,50943,50940,21835.07143,25692.71184,84.85155418,28727.3582,14,50700,11794.56772,13619.55208,-1,0,-1,0,-1,0,-1,0,VOIP
2730,14905393,14905094,14905393,0,5,1384124,1384119,20817.17039,29751.28343,81.78247967,61650.97425,0,1384086,12237.59688,79338.85175,1384119,4919383,8454647,4999618.295,1030975,1207530.5,1384086,249687.1826,FILE-TRANSFER
2731,14948516,14948332,14948227,0,0,5165047,5124291,17341.45244,27733.25974,93.85547034,71209.0752,0,5124291,10662.2796,140313.8862,12888126,12900000,12888126,0,5124291,5124291,5124291,0,VIDEO-STREAMING
2732,14979191,14979191,14938682,10,239,113943,121918,34514.26498,44593.0806,51.47140456,20882.2359,10,113943,19453.49481,25144.90927,-1,0,-1,0,-1,0,-1,0,VOIP
2733,14977666,14942936,14977341,76,10,103590,112538,34832.01865,27942.80037,64.56279637,29313.11194,10,95659,15504.83023,19235.35906,-1,0,-1,0,-1,0,-1,0,VOIP
2734,14992306,14992070,14992118,13,586,88695,91601,21982.50733,26118.67247,83.90970675,28303.25101,13,88420,11927.0533,13776.89272,-1,0,-1,0,-1,0,-1,0,VOIP
2735,14999252,14995902,14999222,0,0,1119761,1119752,16515.31057,23695.4534,102.8717965,78530.98275,0,1119718,9727.141375,67067.15548,5916889,6030062.5,6143236,160051.4986,1078317,1099017.5,1119718,29274.92783,FILE-TRANSFER
2736,14794115,14794071,14791790,0,15,1642018,1640992,19699.16245,30624.82402,83.54673463,61864.26157,0,1640727,11979.04049,76584.6897,4669728,5002689.5,5335651,470878.669,1627041,1633884,1640727,9677.463356,VIDEO-STREAMING
2737,14967434,14963677,14964497,333,191,138055,140894,35798.27033,46044.60615,49.77473093,20509.86161,28,138055,20117.51882,24973.34277,-1,0,-1,0,-1,0,-1,0,VOIP
2738,14997633,14991605,14958349,130,15,124113,113931,36834.41032,29215.52539,61.40969045,27913.2047,15,113931,16301.775,19821.62327,-1,0,-1,0,-1,0,-1,0,VOIP
2739,14984993,14984727,14984724,30,464,92576,92509,21811.82969,25880.35233,84.61799081,28595.47549,18,92313,11827.14522,13964.19907,-1,0,-1,0,-1,0,-1,0,VOIP
2740,14746390,14746356,14746359,0,6,606462,606464,16186.9989,23113.41536,105.1782843,79028.42662,0,606432,9513.8,51491.21074,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2741,14973238,14973238,14973159,0,19,545915,552718,4441.779294,8426.088351,343.9469806,294343.0806,0,545915,2907.989513,15184.31578,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
2742,14916949,14889285,14915956,44,269,141407,141425,35282.66588,44525.24179,50.88171851,20530.94101,40,141172,19679.35224,26865.70919,-1,0,-1,0,-1,0,-1,0,VOIP
2743,14984474,14903495,14984474,13,17,147141,125099,34578.87471,28596.32443,63.86610568,28517.91795,11,125099,15674.13598,19293.91079,-1,0,-1,0,-1,0,-1,0,VOIP
2744,14993451,14993236,14957840,24,299,52102,54785,21666.52601,25481.83986,85.43730193,28943.83688,9,52102,11713.63359,13646.62989,-1,0,-1,0,-1,0,-1,0,VOIP
2745,14952814,14952740,14952814,0,0,895349,895361,13422.56732,19419.23896,126.130105,96334.44247,0,895312,7932.527321,53538.82735,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2746,14999912,14997156,14999885,0,0,122896,114165,4042.360108,7743.874548,376.6022094,324957.5064,0,114107,2655.791785,6559.788955,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
2747,14991367,14954328,14991367,27,402,124690,124753,33605.23146,41527.33241,53.89768658,21798.47908,12,124548,18576.66295,24990.07039,-1,0,-1,0,-1,0,-1,0,VOIP
2748,14976809,14976651,14976545,26,24,118711,118753,35573.99287,28690.69923,63.09755302,28326.92865,20,118590,15865.26377,20206.38801,-1,0,-1,0,-1,0,-1,0,VOIP
2749,14966824,14966560,14966587,11,183,60345,60285,21627.97688,25583.9094,85.45567182,28808.58357,6,60068,11711.12989,13712.29237,-1,0,-1,0,-1,0,-1,0,VOIP
2750,14975925,14938149,14975891,0,0,725970,725971,16469.84454,23696.03006,102.8984854,77567.09519,0,725939,9724.626623,57826.47048,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2751,14994270,14994270,14994143,0,0,101586,93179,3437.475928,6539.0942,443.9695964,382371.3992,0,80769,2252.744892,6133.857628,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
2752,14978873,14978568,14927399,20,370,121529,126788,30631.0184,38080.09949,58.94969535,23488.28246,15,121280,16982.84921,22693.5508,-1,0,-1,0,-1,0,-1,0,VOIP
2753,14994032,14982356,14993854,91,14,120847,134885,35005.50467,28078.37828,64.29224641,27681.61359,14,106109,15570.12669,19559.47147,-1,0,-1,0,-1,0,-1,0,VOIP
2754,14987071,14986830,14986830,15,313,52497,52431,21783.18314,25662.38014,85.00660336,28651.49568,0,52204,11773.03299,13635.96485,-1,0,-1,0,-1,0,-1,0,VOIP
2755,14981702,14659336,14981702,0,0,944381,944367,21685.40828,31808.2845,76.69355591,57960.77108,0,944335,13050.26307,84645.76017,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2756,14997529,14997510,14997473,0,0,136338,137267,2880.259266,5515.804708,528.6204147,455983.8491,0,136338,1891.955216,5848.103874,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
2757,14950371,14950371,14950240,37,369,152363,152272,37005.86881,45580,49.0957716,19909.67314,37,152148,20396.14052,26849.2171,-1,0,-1,0,-1,0,-1,0,VOIP
2758,14969774,14969534,14969642,121,15,120994,106886,35812.2823,28677.4751,62.9268017,27803.62616,11,106886,15908.36769,20116.94792,-1,0,-1,0,-1,0,-1,0,VOIP
2759,14992256,14992256,14979321,155,311,89909,92442,22079.90574,26372.04401,83.30967668,28386.05477,0,89909,12013.02564,14201.66121,-1,0,-1,0,-1,0,-1,0,VOIP
2760,14714293,14714293,14648898,0,0,923519,923526,21638.66618,30710.47799,78.76695129,58652.29135,0,923485,12706.64335,72510.68416,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2761,14996515,14996510,14996464,0,0,155160,114633,6994.640858,12828.45509,221.0513576,183635.5313,0,114572,4525.200664,10027.56033,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
2762,14999085,14998966,14930712,40,435,122413,126456,35458.54846,44173.70414,50.86976972,20252.03537,40,122084,19683.83858,25434.03792,-1,0,-1,0,-1,0,-1,0,VOIP
2763,14967772,14917044,14967544,71,18,127110,132345,38151.00767,30298.67206,59.26065683,26346.60656,18,103483,16893.64786,21050.92878,-1,0,-1,0,-1,0,-1,0,VOIP
2764,14991077,14990831,14990878,162,323,94571,95447,22110.37021,26253.7268,83.44964141,28216.38499,16,94571,11992.8616,14583.25912,-1,0,-1,0,-1,0,-1,0,VOIP
2765,14293625,14293595,14293593,0,55,911725,911720,16042.19416,23091.42649,105.7814235,80297.965,0,911683,9459.712111,60167.10905,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2766,14996401,14996365,14996374,0,0,386234,394566,4674.677369,8816.210464,327.478573,279741.1859,0,386234,3054.256823,12959.21508,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
2767,14970577,14970371,14970430,17,259,116562,135912,37332.59601,45091.65663,49.09630404,19461.84172,17,116327,20395.88147,25910.23818,-1,0,-1,0,-1,0,-1,0,VOIP
2768,14997402,14976614,14971230,76,6,120756,103706,35489.60664,28735.56622,63.01091349,28491.20134,6,94601,15887.07839,20088.6482,-1,0,-1,0,-1,0,-1,0,VOIP
2769,14990094,14989858,14989867,55,387,102964,103564,22711.90606,26767.61964,81.52050281,27591.68822,11,102964,12276.89926,14750.2808,-1,0,-1,0,-1,0,-1,0,VOIP
2770,14678737,14678470,14678737,0,1,1180298,1180301,21649.66077,30837.68277,78.75336958,59014.40975,0,1180262,12708.8632,77035.53995,8480680,8480680,8480680,0,1180262,1180262,1180262,0,FILE-TRANSFER
2771,14990072,14990072,14989601,0,1,162539,176888,3219.517182,6194.05,472.1791863,408232.3954,0,162539,2118.139325,6386.93995,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
2772,14987846,14987605,14987594,414,507,119982,124411,31094.61618,38928.81558,57.98031285,22760.10842,35,119053,17267.10369,22916.76426,-1,0,-1,0,-1,0,-1,0,VOIP
2773,14997625,14990501,14972258,69,11,102979,93274,28883.4316,22893.36086,78.34573808,34638.41775,9,92775,12774.80835,16409.4242,-1,0,-1,0,-1,0,-1,0,VOIP
2774,14994668,14994416,14994437,15,547,89416,89445,22346.37258,26398.65669,82.76275273,27893.24845,15,89244,12092.47419,14292.80643,-1,0,-1,0,-1,0,-1,0,VOIP
2775,14800562,14797839,14800526,0,0,501091,501092,12890.10366,18570.29611,131.5490587,99325.55264,0,501055,7605.633094,45430.30408,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2776,14996770,14996770,14996701,0,0,98289,99807,3612.808962,6946.132932,420.8906318,363236.2835,0,85564,2376.290604,5821.966658,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
2777,14983624,14944458,14960692,26,273,122080,122178,34754.55349,42990.49425,52.05683218,20905.35641,18,121938,19234.43389,25223.17157,-1,0,-1,0,-1,0,-1,0,VOIP
2778,14964323,14964143,14964110,93,11,104801,102221,28721.96353,21845.41606,80.72533585,34909.23044,11,102221,12397.9478,16109.49473,-1,0,-1,0,-1,0,-1,0,VOIP
2779,14988900,14988673,14988723,176,358,91739,91807,22042.16618,26296.00526,83.52847774,28470.93516,34,91523,11981.53477,14019.15916,-1,0,-1,0,-1,0,-1,0,VOIP
2780,14368857,14368824,14368827,1,6,762224,762225,15500.34951,22277.25116,109.542464,83053.92698,0,762191,9134.683408,57248.66087,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2781,14996434,14996434,14996109,0,0,70089,92407,6477.941253,12201.87876,236.4562135,199125.9389,0,70089,4230.305783,8643.193763,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
2782,14930623,14930401,14930462,15,318,126467,150092,30595.08402,38185.32481,59.00624508,23284.82877,15,126235,16966.61705,23316.8367,-1,0,-1,0,-1,0,-1,0,VOIP
2783,14962018,14960488,14962018,90,21,121013,100569,34001.10909,26958.59099,66.63539638,29689.64481,16,96493,15022.10643,18754.53701,-1,0,-1,0,-1,0,-1,0,VOIP
2784,14983388,14983167,14983136,24,299,102278,102337,22463.51874,26660.38434,82.15765353,27818.94188,18,102063,12181.61626,14888.66552,-1,0,-1,0,-1,0,-1,0,VOIP
2785,14981216,14981182,14981202,0,0,663340,663339,16535.52097,23704.43354,102.7953939,77706.64277,0,663308,9734.383366,58978.14661,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2786,14991650,14991641,14991600,0,29,122086,82700,5263.91889,9901.981506,291.0953764,246616.4165,0,82700,3436.087554,7292.943162,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
2787,14973639,14973404,14973474,16,482,132125,132215,34107.98178,42903.93696,52.75938601,20907.81005,16,131971,18977.9962,25715.01812,-1,0,-1,0,-1,0,-1,0,VOIP
2788,14931545,14904822,14931397,101,18,128558,103822,33493.98202,27346.88095,66.50349981,29594.05741,18,103373,15051.96069,18840.76474,-1,0,-1,0,-1,0,-1,0,VOIP
2789,14961969,14961685,14961718,107,168,126378,126394,30471.86354,35454.30806,61.15505252,20691.39429,9,126176,16369.76915,23040.31711,-1,0,-1,0,-1,0,-1,0,VOIP
2790,14908215,14908183,14908177,3,5,708787,708774,13370.56771,19186.84299,127.0440492,96251.29501,0,708736,7875.44374,48812.20797,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2791,14983890,14983890,14982740,0,0,86582,100806,5294.660777,10015.20053,288.8435513,245375.1996,0,86582,3462.881904,7398.757075,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
2792,14991259,14991259,14954387,25,69,117019,128010,30719.79303,37199.96766,59.50134008,23248.481,16,116911,16825.20651,22759.24124,-1,0,-1,0,-1,0,-1,0,VOIP
2793,14949482,14949225,14949295,95,7,131237,111658,36461.52439,28915.46422,62.1426214,26770.69346,7,111353,16109.3556,20583.56207,-1,0,-1,0,-1,0,-1,0,VOIP
2794,14998104,14998104,14995625,14,311,125052,101385,22897.8687,27414.3053,80.27681366,28364.45193,9,98928,12467.25187,16135.56256,-1,0,-1,0,-1,0,-1,0,VOIP
2795,14723172,14722885,14723172,0,0,969424,969431,21876.50074,31193.16102,77.9044081,58462.60575,0,969391,12847.44503,79263.81511,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2796,14988230,14988230,14988117,0,0,132907,138618,4698.504702,8863.463631,325.7889691,276422.5662,0,117572,3070.100369,8009.665489,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
2797,14971292,14949612,14946027,16,69,136695,122509,34685.87471,41748.67877,52.83445143,20050.17336,16,120227,18951.00253,25487.38011,-1,0,-1,0,-1,0,-1,0,VOIP
2798,14985719,14985155,14985589,13,13,121689,115491,34528.00691,27197.07623,65.86270569,30698.62714,13,115491,15198.49797,19652.39881,-1,0,-1,0,-1,0,-1,0,VOIP
2799,7442171,7441877,7442171,56,42,485953,525005,42283.39205,48961.65132,44.3418997,17588.81918,9,485953,22620.58055,43221.94292,-1,0,-1,0,-1,0,-1,0,VOIP
2800,14955903,14955683,14955779,187,22,90358,86033,27391.36081,22456.12462,81.17196267,29816.52128,14,85726,12329.68096,16357.24867,-1,0,-1,0,-1,0,-1,0,VOIP
2801,14990208,14987660,14990177,0,5,810543,810542,12998.83781,18690.99377,130.5518909,99231.51166,0,810509,7663.705521,50947.5784,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2802,14998000,14998000,14997930,0,31,106724,109005,8511.918275,15134.13724,183.6911588,150230.4307,0,79128,5445.896877,10885.09323,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
2803,14972416,14944759,14972129,35,399,121898,146551,25244.52534,31520.27158,71.39796276,25524.00361,35,121898,14019.1161,18578.56706,-1,0,-1,0,-1,0,-1,0,VOIP
2804,14972619,14969729,14972374,18,11,138211,138099,36158.7657,28356.76894,63.04842192,27823.05487,11,137985,15877.64475,19954.71282,-1,0,-1,0,-1,0,-1,0,VOIP
2805,14995947,14991149,14995947,380,15,115604,97923,35273.29176,27414.89397,64.95088306,24315.63675,15,97923,15412.07297,18346.41614,-1,0,-1,0,-1,0,-1,0,VOIP
2806,14960829,14960611,14960829,0,0,1330329,1330324,16697.11049,24014.17175,101.6654893,77228.94233,0,1330290,9842.650658,68655.51575,5044519,5044519,5044519,0,1330290,1330290,1330290,0,FILE-TRANSFER
2807,7602969,7602969,7602851,0,31,950656,950225,6211.57598,11769.1192,246.2196018,210625.7437,0,950225,4063.585783,26977.93361,-1,0,-1,0,-1,0,-1,0,VIDEO-STREAMING
2808,14996475,14996475,14976194,25,374,124982,148058,35621.08076,44047.62941,50.87862314,19427.16538,5,124982,19680.41339,26318.36232,-1,0,-1,0,-1,0,-1,0,VOIP
2809,14990602,14941536,14990397,77,6,111816,107719,35239.4717,27759.99444,64.44037404,29325.23991,6,107719,15534.30259,19566.29711,-1,0,-1,0,-1,0,-1,0,VOIP
2810,14989808,14989604,14989602,164,9,86660,81201,34940.80186,26815.03041,66.04487529,24389.5719,9,80987,15156.52983,18412.99352,-1,0,-1,0,-1,0,-1,0,VOIP
2811,14456956,14419769,14456924,0,5,1419323,1419308,20599.67,29503.92653,82.45165856,62029.65548,0,1419276,12138.5021,82752.73558,3332101,4722425.5,6112750,1966215.764,1201533,1310404.5,1419276,153967.5519,FILE-TRANSFER
2812,14984163,14983867,14983998,15,322,124868,149889,37553.55138,46246.90741,48.3844176,18958.01587,15,120515,20696.35773,26903.93102,-1,0,-1,0,-1,0,-1,0,VOIP
2813,14963378,14963172,14963378,82,26,126960,107898,34477.35484,28339.73106,64.42395561,29167.14394,16,107898,15538.29491,19207.34411,-1,0,-1,0,-1,0,-1,0,VOIP
2814,14991445,14991445,14953388,185,222,91365,91362,33020.80396,25605.11644,69.37289901,26241.49974,29,91141,14428.72474,17603.62551,-1,0,-1,0,-1,0,-1,0,VOIP
2815,14976693,14763907,14976693,7,5,1380095,1380080,16440.87639,23886.27273,101.958423,76831.11352,0,1380049,9814.346658,66036.04464,9747698,9747698,9747698,0,1380049,1380049,1380049,0,FILE-TRANSFER
2816,14969793,14969793,14918283,14,101,121485,121900,35306.11557,44006.73451,51.10291104,20619.5904,14,121254,19593.9699,26653.49671,-1,0,-1,0,-1,0,-1,0,VOIP
2817,14964403,14941711,14964403,79,119,108486,102331,35239.88443,28075.803,64.08541657,28869.2439,27,101910,15620.46242,19469.83224,-1,0,-1,0,-1,0,-1,0,VOIP
2818,14961057,14960882,14960848,284,214,102065,102164,35621.14762,28121.89474,63.76554812,23200.09876,20,85692,15698.90556,18222.00652,-1,0,-1,0,-1,0,-1,0,VOIP
2819,14990349,14990349,14858297,0,1,1339906,1339905,21662.35405,30698.96074,78.58389421,59033.24866,0,1339872,12736.06542,82272.02314,6402484,6402484,6402484,0,1339872,1339872,1339872,0,FILE-TRANSFER
2820,14996688,14972470,14996509,12,205,129695,166256,30871.07216,38452.58718,58.47957896,23333.81877,12,129695,17119.50685,23583.80304,-1,0,-1,0,-1,0,-1,0,VOIP
2821,14994337,14994337,14989298,13,12,127609,123460,37114.69554,30342.7085,60.02266056,26246.70901,12,123460,16678.90656,20635.69921,-1,0,-1,0,-1,0,-1,0,VOIP
2822,14995591,14980870,14995365,296,23,125120,125163,35084.00468,27413.82998,65.08579755,23778.92275,15,124955,15380.09333,18158.53802,-1,0,-1,0,-1,0,-1,0,VOIP
2823,14859722,14859691,14859681,0,0,632704,632710,16419.54807,23624.29412,103.3666713,78014.0436,0,632673,9680.600651,58169.95197,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2824,14963825,14963688,14963530,16,373,140064,152527,34163.67123,42510.02841,52.92764383,21108.84082,16,140064,18917.6043,25098.31925,-1,0,-1,0,-1,0,-1,0,VOIP
2825,14964178,14964178,14963865,85,12,126296,109207,37788.32828,29749.23459,60.21045727,25641.90295,12,109207,16626.86444,20264.19512,-1,0,-1,0,-1,0,-1,0,VOIP
2826,14990763,14990615,14990606,190,274,115724,90020,34861.89535,27405.1298,65.30688265,23796.52056,21,78283,15327.97853,18048.27834,-1,0,-1,0,-1,0,-1,0,VOIP
2827,14625577,14625530,14625543,0,5,925225,925222,16341.3743,23289.08121,104.2693905,78613.92409,0,925190,9596.835302,61554.27957,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2828,14977795,14977795,14973816,7,56,136930,140840,31074.26349,38394.4,58.35304863,23234.86201,7,136930,17156.6953,23792.79201,-1,0,-1,0,-1,0,-1,0,VOIP
2829,14963847,14963616,14963595,81,7,127726,115491,37502.79699,30663.10451,59.4098563,26305.13397,7,101373,16851.17905,20646.78819,-1,0,-1,0,-1,0,-1,0,VOIP
2830,14983274,14982886,14983274,91,16,91838,91869,31279.51148,25181.97311,71.81341007,26887.78167,16,91679,13937.9293,17213.53972,-1,0,-1,0,-1,0,-1,0,VOIP
2831,14908542,14908508,14908506,0,6,815611,815611,15860.11489,22657.30395,107.3210244,80875.78249,0,815577,9323.666041,58074.67799,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2832,14997983,14997028,14997872,21,71,151296,151107,30358.35628,36580.17561,60.40812288,23565.56878,13,151048,16572.35691,23325.5951,-1,0,-1,0,-1,0,-1,0,VOIP
2833,14988976,14983625,14988739,9,36,118192,110329,38419.55128,31357.19456,58.04265748,24744.9192,9,109958,17248.53395,21093.30555,-1,0,-1,0,-1,0,-1,0,VOIP
2834,14976524,14957540,14976265,69,19,91067,91079,33764.19865,26791.17174,67.03825267,24637.62619,17,90861,14931.72881,18309.93457,-1,0,-1,0,-1,0,-1,0,VOIP
2835,14640336,14640064,14640336,1,6,710878,710880,15947.78214,22768.79627,106.7598449,80573.424,0,710843,9372.814341,56127.45244,-1,0,-1,0,-1,0,-1,0,FILE-TRANSFER
2836,14948797,14948289,14948797,34,353,123678,123671,27888.59888,34129.67352,65.28953467,25218.48414,18,123541,15332.09949,21170.47736,-1,0,-1,0,-1,0,-1,0,VOIP
2837,14990056,14944085,14989910,78,13,120854,115837,33431.95749,27008.84685,66.97773511,30946.6489,13,96681,14945.22034,18919.19736,-1,0,-1,0,-1,0,-1,0,VOIP
2838,14953553,14953394,14953333,212,25,90892,90965,35859.45803,27846.05773,63.93129446,23690.55702,15,90759,15658.17068,18517.09391,-1,0,-1,0,-1,0,-1,0,VOIP
2839,14999401,14618158,14999401,0,0,1012931,1012921,16134.83223,23733.22943,102.6707667,77405.42439,0,1012884,9746.19948,59777.6622,14286790,14300000,14286790,0,1012884,1012884,1012884,0,FILE-TRANSFER
2840,14997395,14997395,14987269,19,57,132593,132622,32674.06318,40615.90515,55.34294456,22344.21378,14,132355,18090.94692,25297.72549,-1,0,-1,0,-1,0,-1,0,VOIP
2841,14928443,14928292,14893597,22,11,125982,122599,37697.70707,29032.35283,61.02444843,27533.74883,11,122599,16404.88242,20419.56394,-1,0,-1,0,-1,0,-1,0,VOIP
2842,14983052,14982840,14982901,415,132,91642,91699,35336.88679,28163.34774,63.93890911,23559.35226,17,91513,15656.27168,18276.33051,-1,0,-1,0,-1,0,-1,0,VOIP
